timme,kurs
15.0,1583.5
16.0,1582.75
17.0,1577.75
10.0,1573.5
11.0,1577.25
12.0,1575.5
13.0,1578.5
14.0,1580.0
15.0,1582.5
16.0,1582.25
17.0,1579.25
10.0,1574.75
11.0,1571.75
12.0,1573.5
13.0,1572.25
14.0,1573.5
15.0,1572.5
16.0,1577.0
17.0,1576.25
10.0,1574.0
11.0,1571.75
12.0,1571.5
13.0,1573.5
14.0,1574.25
15.0,1579.75
16.0,1578.0
17.0,1572.25
10.0,1552.5
11.0,1549.0
12.0,1548.0
13.0,1546.75
14.0,1547.5
15.0,1551.25
16.0,1547.25
17.0,1550.5
10.0,1568.25
11.0,1568.25
12.0,1570.0
13.0,1572.0
14.0,1572.75
15.0,1574.25
16.0,1574.5
17.0,1574.75
10.0,1576.0
11.0,1577.75
12.0,1575.25
13.0,1575.0
14.0,1576.5
15.0,1576.5
16.0,1576.75
17.0,1571.75
10.0,1571.25
11.0,1566.75
12.0,1565.75
13.0,1562.25
14.0,1566.0
15.0,1565.75
16.0,1565.25
17.0,1557.75
10.0,1556.75
11.0,1556.75
12.0,1560.5
13.0,1562.75
14.0,1562.25
15.0,1567.0
16.0,1566.75
17.0,1574.0
10.0,1567.75
11.0,1569.0
12.0,1563.5
13.0,1564.5
14.0,1565.5
15.0,1565.25
16.0,1564.5
17.0,1566.25
10.0,1565.75
11.0,1557.0
12.0,1556.75
13.0,1553.25
14.0,1554.5
15.0,1554.0
16.0,1547.5
17.0,1551.0
10.0,1547.0
11.0,1548.25
12.0,1548.25
13.0,1549.75
14.0,1548.25
15.0,1547.5
16.0,1547.75
17.0,1548.25
10.0,1545.5
11.0,1542.0
12.0,1538.25
13.0,1535.75
14.0,1539.25
15.0,1537.5
16.0,1539.75
17.0,1534.5
10.0,1537.75
11.0,1532.5
12.0,1534.0
13.0,1536.5
14.0,1537.0
15.0,1538.25
16.0,1534.75
17.0,1536.75
10.0,1544.75
11.0,1543.75
12.0,1541.25
13.0,1539.0
14.0,1537.5
15.0,1535.25
16.0,1541.25
17.0,1545.5
10.0,1553.5
11.0,1557.5
12.0,1560.0
13.0,1558.25
14.0,1560.25
15.0,1561.0
16.0,1562.0
17.0,1562.5
10.0,1572.0
11.0,1573.25
12.0,1573.25
13.0,1574.25
14.0,1573.25
15.0,1574.75
16.0,1577.25
17.0,1575.0
10.0,1583.25
11.0,1587.75
12.0,1590.75
13.0,1588.0
14.0,1589.75
15.0,1590.0
16.0,1587.0
17.0,1588.5
10.0,1580.5
11.0,1582.75
12.0,1581.0
13.0,1582.5
14.0,1584.0
15.0,1585.0
16.0,1581.5
17.0,1584.5
10.0,1580.75
11.0,1583.0
12.0,1583.0
13.0,1584.5
14.0,1585.25
15.0,1582.5
16.0,1585.5
17.0,1587.0
10.0,1585.0
11.0,1583.0
12.0,1584.25
13.0,1584.25
14.0,1582.0
15.0,1580.0
16.0,1584.5
17.0,1588.25
10.0,1583.25
11.0,1585.0
12.0,1584.5
13.0,1582.75
14.0,1584.25
15.0,1584.75
16.0,1587.25
17.0,1586.75
10.0,1583.75
11.0,1585.0
12.0,1585.25
13.0,1582.0
14.0,1582.25
15.0,1582.75
16.0,1584.0
17.0,1582.0
10.0,1578.75
11.0,1579.0
12.0,1582.75
13.0,1587.0
14.0,1586.25
15.0,1585.0
16.0,1581.0
17.0,1582.5
10.0,1581.5
11.0,1585.75
12.0,1585.0
13.0,1588.75
14.0,1587.25
15.0,1584.75
16.0,1583.5
17.0,1585.25
10.0,1585.5
11.0,1587.5
12.0,1587.5
13.0,1587.75
14.0,1588.75
15.0,1587.25
16.0,1589.0
17.0,1586.75
10.0,1588.25
11.0,1588.75
12.0,1590.5
13.0,1592.0
14.0,1595.5
15.0,1594.0
16.0,1592.75
17.0,1590.75
10.0,1604.25
11.0,1604.25
12.0,1601.75
13.0,1599.0
14.0,1599.0
15.0,1598.0
16.0,1600.25
17.0,1603.5
10.0,1600.0
11.0,1598.25
12.0,1598.75
13.0,1598.75
14.0,1597.25
15.0,1596.5
16.0,1593.5
17.0,1590.0
10.0,1576.0
11.0,1574.25
12.0,1572.75
13.0,1575.75
14.0,1579.75
15.0,1576.25
16.0,1568.5
17.0,1563.0
10.0,1566.25
11.0,1566.75
12.0,1571.25
13.0,1563.5
14.0,1564.0
15.0,1566.75
16.0,1570.75
17.0,1571.5
10.0,1573.25
11.0,1574.5
12.0,1576.25
13.0,1577.0
14.0,1575.75
15.0,1574.0
16.0,1574.0
17.0,1568.25
10.0,1564.25
11.0,1569.0
12.0,1567.25
13.0,1566.75
14.0,1566.25
15.0,1564.5
16.0,1562.75
17.0,1561.5
10.0,1563.25
11.0,1561.75
12.0,1560.25
13.0,1561.25
14.0,1563.25
15.0,1559.5
16.0,1558.5
17.0,1551.25
10.0,1561.75
11.0,1561.0
12.0,1567.5
13.0,1566.75
14.0,1567.25
15.0,1560.75
16.0,1561.0
17.0,1559.5
10.0,1550.75
11.0,1543.0
12.0,1543.25
13.0,1544.5
14.0,1543.5
15.0,1547.25
16.0,1543.5
17.0,1546.0
10.0,1522.25
11.0,1517.25
12.0,1516.5
13.0,1512.75
14.0,1510.25
15.0,1511.25
16.0,1506.25
17.0,1510.75
10.0,1479.5
11.0,1473.25
12.0,1477.5
13.0,1467.75
14.0,1471.0
15.0,1471.25
16.0,1486.75
17.0,1480.75
10.0,1473.5
11.0,1478.5
12.0,1480.75
13.0,1485.5
14.0,1489.75
15.0,1489.0
16.0,1495.75
17.0,1509.5
10.0,1498.75
11.0,1493.0
12.0,1490.75
13.0,1485.75
14.0,1493.5
15.0,1492.0
16.0,1488.0
17.0,1483.0
10.0,1478.75
11.0,1472.5
12.0,1476.5
13.0,1468.0
14.0,1461.75
15.0,1474.75
16.0,1476.25
17.0,1460.75
10.0,1486.5
11.0,1485.75
12.0,1485.5
13.0,1479.75
14.0,1477.0
15.0,1475.0
16.0,1475.75
17.0,1482.0
10.0,1473.75
11.0,1474.0
12.0,1477.5
13.0,1477.25
14.0,1477.75
15.0,1479.25
16.0,1474.0
17.0,1474.5
10.0,1486.0
11.0,1489.25
12.0,1484.25
13.0,1485.0
14.0,1481.75
15.0,1474.25
16.0,1480.5
17.0,1488.75
10.0,1503.5
11.0,1505.0
12.0,1504.5
13.0,1503.5
14.0,1502.75
15.0,1505.5
16.0,1503.75
17.0,1495.75
10.0,1512.0
11.0,1515.0
12.0,1511.5
13.0,1509.75
14.0,1511.5
15.0,1508.25
16.0,1508.0
17.0,1512.0
10.0,1516.5
11.0,1515.0
12.0,1515.0
13.0,1514.5
14.0,1516.5
15.0,1516.25
16.0,1513.75
17.0,1509.5
10.0,1519.25
11.0,1512.5
12.0,1514.75
13.0,1514.25
14.0,1517.0
15.0,1518.75
16.0,1525.0
17.0,1526.0
10.0,1521.25
11.0,1519.5
12.0,1521.0
13.0,1524.25
14.0,1525.0
15.0,1527.5
16.0,1529.25
17.0,1536.75
10.0,1518.0
11.0,1520.25
12.0,1522.75
13.0,1522.5
14.0,1522.25
15.0,1523.25
16.0,1524.0
17.0,1528.0
10.0,1534.75
11.0,1533.0
12.0,1530.5
13.0,1534.75
14.0,1534.75
15.0,1539.0
16.0,1539.0
17.0,1538.5
10.0,1548.5
11.0,1545.0
12.0,1547.25
13.0,1548.25
14.0,1549.0
15.0,1550.5
16.0,1548.75
17.0,1546.25
10.0,1550.0
11.0,1547.0
12.0,1548.25
13.0,1545.5
14.0,1545.75
15.0,1548.0
16.0,1547.75
17.0,1547.75
10.0,1548.0
11.0,1549.0
12.0,1546.0
13.0,1544.75
14.0,1545.25
15.0,1546.5
16.0,1552.75
17.0,1549.25
10.0,1541.25
11.0,1530.25
12.0,1534.25
13.0,1530.75
14.0,1531.75
15.0,1535.5
16.0,1523.75
17.0,1525.75
10.0,1506.25
11.0,1502.5
12.0,1496.75
13.0,1498.0
14.0,1490.25
15.0,1493.75
16.0,1493.5
17.0,1491.0
10.0,1498.0
11.0,1502.75
12.0,1504.0
13.0,1500.75
14.0,1499.5
15.0,1499.25
16.0,1502.25
17.0,1506.5
10.0,1523.75
11.0,1525.75
12.0,1526.75
13.0,1527.75
14.0,1525.0
15.0,1523.25
16.0,1522.0
17.0,1520.75
10.0,1513.0
11.0,1510.5
12.0,1510.25
13.0,1511.75
14.0,1516.25
15.0,1518.0
16.0,1512.75
17.0,1523.5
10.0,1530.0
11.0,1534.0
12.0,1535.75
13.0,1537.0
14.0,1536.0
15.0,1537.25
16.0,1543.0
17.0,1543.5
10.0,1544.25
11.0,1545.25
12.0,1545.0
13.0,1543.75
14.0,1544.0
15.0,1552.75
16.0,1548.0
17.0,1550.25
10.0,1555.75
11.0,1554.25
12.0,1557.5
13.0,1557.0
14.0,1552.25
15.0,1554.5
16.0,1554.25
17.0,1552.0
10.0,1560.75
11.0,1560.75
12.0,1561.5
13.0,1559.5
14.0,1556.25
15.0,1553.5
16.0,1550.0
17.0,1543.25
10.0,1549.75
11.0,1555.0
12.0,1554.75
13.0,1558.5
14.0,1556.25
15.0,1553.25
16.0,1549.75
17.0,1547.25
