1550.5,1550,1551,0,-0.03,0.06,BUY
1555.5,1561.5,1558,0.29,0.39,-0.23,SELL
1568.5,1569,1570.5,0.67,0.03,0.1,BUY
1575.5,1586.5,1582,0.32,0.7,-0.29,SELL
1579.5,1587,1576.5,-0.16,0.47,-0.66,SELL
1574,1580,1582.5,-0.16,0.38,0.16,BUY
1588,1600,1600.5,0.35,0.76,0.03,BUY
1601,1602.5,1594,0.03,0.09,-0.53,SELL
1605,1603.5,1609,0.69,-0.09,0.34,BUY
1608.5,1610.5,1610,-0.03,0.12,-0.03,SELL
1608.5,1612,1610.5,-0.09,0.22,-0.09,SELL
1610.5,1613,1616.5,0,0.16,0.22,BUY
1616,1613,1612,-0.03,-0.19,-0.06,SELL
1608,1595.5,1601,-0.25,-0.78,0.34,BUY
1602,1611.5,1611.5,0.06,0.59,0,SELL
1614.5,1614,1610,0.19,-0.03,-0.25,SELL
1615.5,1617.5,1616.5,0.34,0.12,-0.06,SELL
1615.5,1619.5,1623,-0.06,0.25,0.22,BUY
1622,1624,1631,-0.06,0.12,0.43,BUY
1623.5,1616.5,1615,-0.46,-0.43,-0.09,SELL
1610.5,1609,1611.5,-0.28,-0.09,0.16,BUY
1619,1610,1613.5,0.46,-0.56,0.22,BUY
1612.5,1613.5,1597,-0.06,0.06,-1.02,SELL
1604.5,1608.5,1607,0.47,0.25,-0.09,SELL
1610,1616,1621,0.19,0.37,0.31,BUY
1625,1629,1631.5,0.25,0.25,0.15,BUY
1631.5,1639,1639.5,0,0.46,0.03,BUY
1634,1641.5,1643.5,-0.34,0.46,0.12,BUY
1642.5,1648,1641.5,-0.06,0.33,-0.4,SELL
1644,1646,1647.5,0.15,0.12,0.09,BUY
1653,1656.5,1665.5,0.33,0.21,0.54,BUY
1665.5,1669,1669,0,0.21,0,SELL
1670,1671.5,1679,0.06,0.09,0.45,BUY
1676.5,1673.5,1673.5,-0.15,-0.18,0,SELL
1670.5,1663.5,1659,-0.18,-0.42,-0.27,SELL
1659,1662,1659.5,0,0.18,-0.15,SELL
1665.5,1650.5,1645.5,0.36,-0.9,-0.3,SELL
1642.5,1640,1633.5,-0.18,-0.15,-0.4,SELL
1631,1641.5,1631,-0.15,0.64,-0.64,SELL
1636,1626,1620,0.31,-0.61,-0.37,SELL
1618.5,1624.5,1623,-0.09,0.37,-0.09,SELL
1625.5,1613.5,1624,0.15,-0.74,0.65,BUY
1623,1626,1618,-0.06,0.18,-0.49,SELL
1618.5,1621.5,1626,0.03,0.19,0.28,BUY
1630,1625.5,1633.5,0.25,-0.28,0.49,BUY
1632,1640.5,1639,-0.09,0.52,-0.09,SELL
1638.5,1627.5,1625.5,-0.03,-0.67,-0.12,SELL
1627,1634.5,1632,0.09,0.46,-0.15,SELL
1631.5,1645,1647,-0.03,0.83,0.12,BUY
1652.5,1661.5,1662.5,0.33,0.54,0.06,BUY
1658,1654.5,1654,-0.27,-0.21,-0.03,SELL
1656.5,1655.5,1657.5,0.15,-0.06,0.12,BUY
1660,1651.5,1657.5,0.15,-0.51,0.36,BUY
1651.5,1663.5,1676.5,-0.36,0.73,0.79,BUY
1671,1663.5,1658,-0.33,-0.45,-0.33,SELL
1662.5,1665,1670,0.27,0.15,0.3,BUY
1660.5,1653.5,1655,-0.57,-0.42,0.09,BUY
1661,1672,1666,0.36,0.66,-0.36,SELL
1661,1644.5,1648.5,-0.3,-0.99,0.24,BUY
1650.5,1642.5,1631,0.12,-0.48,-0.7,SELL
1630.5,1625.5,1619,-0.03,-0.31,-0.4,SELL
1622.5,1613,1628,0.22,-0.59,0.92,BUY
1626,1610.5,1596,-0.12,-0.95,-0.89,SELL
1573.5,1560,1553,-1.43,-0.86,-0.44,SELL
1563.5,1550,1533,0.67,-0.86,-1.09,SELL
1532,1534.5,1535,-0.07,0.16,0.03,BUY
1531.5,1535,1552,-0.23,0.23,1.11,BUY
1554,1549.5,1550,0.13,-0.29,0.03,BUY
1551,1555,1539.5,0.06,0.26,-1,SELL
1547.5,1525.5,1536,0.52,-1.42,0.68,BUY
1542.5,1535.5,1527.5,0.42,-0.45,-0.52,SELL
1507.5,1506,1507,-1.33,-0.1,0.07,BUY
1514,1509,1504,0.46,-0.33,-0.33,SELL
1493,1508.5,1504.5,-0.74,1.04,-0.27,SELL
1497.5,1479,1490,-0.47,-1.24,0.73,BUY
1492.5,1514.5,1502.5,0.17,1.47,-0.8,SELL
1507.5,1503,1511,0.33,-0.3,0.53,BUY
1528,1536.5,1534,1.11,0.56,-0.16,SELL
1534.5,1541.5,1530,0.03,0.46,-0.75,SELL
1550,1549.5,1531.5,1.29,-0.03,-1.16,SELL
1540.5,1541,1540.5,0.58,0.03,-0.03,SELL
1545.5,1530,1535.5,0.32,-1,0.36,BUY
1538.5,1543,1541,0.19,0.29,-0.13,SELL
1548.5,1540.5,1539,0.48,-0.52,-0.1,SELL
1533.5,1530.5,1527,-0.36,-0.2,-0.23,SELL
1533.5,1528.5,1517,0.42,-0.33,-0.75,SELL
1521.5,1516,1519.5,0.3,-0.36,0.23,BUY
1511.5,1509,1503,-0.53,-0.17,-0.4,SELL
1508,1499.5,1493.5,0.33,-0.56,-0.4,SELL
1497,1500.5,1496.5,0.23,0.23,-0.27,SELL
1501.5,1498,1482,0.33,-0.23,-1.07,SELL
1474.5,1462,1460.5,-0.51,-0.85,-0.1,SELL
1462.5,1464,1476,0.14,0.1,0.82,BUY
1474,1467,1468,-0.14,-0.47,0.07,BUY
1468,1473,1476.5,0,0.34,0.24,BUY
1486,1490,1498,0.64,0.27,0.54,BUY
1501.5,1502,1496.5,0.23,0.03,-0.37,SELL
1502.5,1500,1500.5,0.4,-0.17,0.03,BUY
1509.5,1507.5,1513.5,0.6,-0.13,0.4,BUY
1515,1512,1516.5,0.1,-0.2,0.3,BUY
1541.5,1538.5,1529,1.62,-0.19,-0.62,SELL
1523,1519.5,1508,-0.39,-0.23,-0.76,SELL
1494.5,1492,1480.5,-0.9,-0.17,-0.77,SELL
1464.5,1446.5,1445.5,-1.09,-1.23,-0.07,SELL
1448,1458,1449,0.17,0.69,-0.62,SELL
1441.5,1448,1439.5,-0.52,0.45,-0.59,SELL
1451.5,1461.5,1462,0.83,0.69,0.03,BUY
1470.5,1481.5,1492,0.58,0.75,0.71,BUY
1495,1486,1478.5,0.2,-0.6,-0.5,SELL
1465.5,1469.5,1469.5,-0.89,0.27,0,SELL
1471,1464,1453,0.1,-0.48,-0.75,SELL
1444.5,1451,1449.5,-0.59,0.45,-0.1,SELL
1448.5,1453.5,1449.5,-0.07,0.35,-0.28,SELL
1431.5,1427,1417.5,-1.26,-0.31,-0.66,SELL
1417,1402.5,1411,-0.04,-1.02,0.6,BUY
